Exemplar,Target,bubble counts
exemp1,01-24-23_SEN07_1.8_1_200-300.79vhpc8o.000017_cropped.jpg,94.30812073
exemp1,01-24-23_SEN07_1.8_1_200-300.79vhpc8o.000013_cropped.jpg,98.29794312
exemp1,01-24-23_SEN07_1.8_1_200-300.79vhpc8o.000015_cropped.jpg,96.77814484
exemp1,01-24-23_SEN07_1.8_1_200-300.79vhpc8o.000011_cropped.jpg,164.3123169
exemp1,01-24-23_SEN07_1.8_1_200-300.79vhpc8o.000012_cropped.jpg,132.1868439
exemp1,01-24-23_SEN07_1.8_1_200-300.79vhpc8o.000010_cropped.jpg,161.3309937
exemp1,01-24-23_SEN07_1.8_1_200-300.79vhpc8o.000008_cropped.jpg,90.50359344
exemp1,01-24-23_SEN07_1.8_1_200-300.79vhpc8o.000009_cropped.jpg,95.41021729
exemp2,01-24-23_SEN07_1.8_1_200-300.79vhpc8o.000014_cropped.jpg,48.13937759
exemp2,01-24-23_SEN07_1.8_1_200-300.79vhpc8o.000016_cropped.jpg,38.61870956
exemp2,01-24-23_SEN07_1.8_1_200-300.79vhpc8o.000017_cropped.jpg,36.24736786
exemp2,01-24-23_SEN07_1.8_1_200-300.79vhpc8o.000013_cropped.jpg,40.69430923
exemp2,01-24-23_SEN07_1.8_1_200-300.79vhpc8o.000015_cropped.jpg,35.84810638
exemp2,01-24-23_SEN07_1.8_1_200-300.79vhpc8o.000011_cropped.jpg,80.2487793
exemp2,01-24-23_SEN07_1.8_1_200-300.79vhpc8o.000012_cropped.jpg,50.48405457
exemp2,01-24-23_SEN07_1.8_1_200-300.79vhpc8o.000010_cropped.jpg,68.97737885
exemp2,01-24-23_SEN07_1.8_1_200-300.79vhpc8o.000008_cropped.jpg,38.40649414
exemp2,01-24-23_SEN07_1.8_1_200-300.79vhpc8o.000009_cropped.jpg,28.08575058
exemp1,04-04-23_SEN08_1.2_6_300-400.7d7humxt.000044_cropped.jpg,9.549917221
exemp1,04-04-23_SEN08_1.2_6_300-400.7d7humxt.000045_cropped.jpg,7.719563484
exemp1,04-04-23_SEN08_1.2_6_300-400.7d7humxt.000046_cropped.jpg,6.62921524
exemp1,04-04-23_SEN08_1.2_6_300-400.7d7humxt.000047_cropped.jpg,9.596079826
exemp1,04-04-23_SEN08_1.2_6_300-400.7d7humxt.000048_cropped.jpg,9.804195404
exemp1,04-04-23_SEN08_1.2_6_300-400.7d7humxt.000049_cropped.jpg,7.106327057
exemp1,04-04-23_SEN08_1.2_6_300-400.7d7humxt.000050_cropped.jpg,5.691887856
exemp1,04-04-23_SEN08_1.2_6_300-400.7d7humxt.000051_cropped.jpg,10.90198708
exemp1,04-04-23_SEN08_1.2_6_300-400.7d7humxt.000052_cropped.jpg,8.901546478
exemp1,04-04-23_SEN08_1.2_6_300-400.7d7humxt.000053_cropped.jpg,6.482875347
exemp2,04-04-23_SEN08_1.2_6_300-400.7d7humxt.000044_cropped.jpg,5.099686623
exemp2,04-04-23_SEN08_1.2_6_300-400.7d7humxt.000045_cropped.jpg,4.95946312
exemp2,04-04-23_SEN08_1.2_6_300-400.7d7humxt.000046_cropped.jpg,4.119812965
exemp2,04-04-23_SEN08_1.2_6_300-400.7d7humxt.000047_cropped.jpg,5.000577927
exemp2,04-04-23_SEN08_1.2_6_300-400.7d7humxt.000048_cropped.jpg,4.526516438
exemp2,04-04-23_SEN08_1.2_6_300-400.7d7humxt.000049_cropped.jpg,4.436012268
exemp2,04-04-23_SEN08_1.2_6_300-400.7d7humxt.000050_cropped.jpg,3.892208099
exemp2,04-04-23_SEN08_1.2_6_300-400.7d7humxt.000051_cropped.jpg,5.123057365
exemp2,04-04-23_SEN08_1.2_6_300-400.7d7humxt.000052_cropped.jpg,5.30784893
exemp2,04-04-23_SEN08_1.2_6_300-400.7d7humxt.000053_cropped.jpg,4.062319756
exemp1,12-02-22_SEN9_1.8_1_000-100.77rnm0bm.000052_cropped.jpg,72.95327759
exemp1,12-02-22_SEN9_1.8_1_000-100.77rnm0bm.000051_cropped.jpg,100.5976334
exemp1,12-02-22_SEN9_1.8_1_000-100.77rnm0bm.000053_cropped.jpg,74.65527344
exemp1,12-02-22_SEN9_1.8_1_000-100.77rnm0bm.000054_cropped.jpg,58.24597549
exemp1,12-02-22_SEN9_1.8_1_000-100.77rnm0bm.000059_cropped.jpg,89.85530853
exemp1,12-02-22_SEN9_1.8_1_000-100.77rnm0bm.000055_cropped.jpg,74.37423706
exemp1,12-02-22_SEN9_1.8_1_000-100.77rnm0bm.000050_cropped.jpg,65.3245163
exemp1,12-02-22_SEN9_1.8_1_000-100.77rnm0bm.000056_cropped.jpg,69.02309418
exemp1,12-02-22_SEN9_1.8_1_000-100.77rnm0bm.000057_cropped.jpg,74.72341919
exemp1,12-02-22_SEN9_1.8_1_000-100.77rnm0bm.000058_cropped.jpg,77.27426147
exemp2,12-02-22_SEN9_1.8_1_000-100.77rnm0bm.000052_cropped.jpg,41.81464386
exemp2,12-02-22_SEN9_1.8_1_000-100.77rnm0bm.000051_cropped.jpg,53.32389069
exemp2,12-02-22_SEN9_1.8_1_000-100.77rnm0bm.000053_cropped.jpg,48.04689026
exemp2,12-02-22_SEN9_1.8_1_000-100.77rnm0bm.000054_cropped.jpg,35.45539856
exemp2,12-02-22_SEN9_1.8_1_000-100.77rnm0bm.000059_cropped.jpg,54.79258728
exemp2,12-02-22_SEN9_1.8_1_000-100.77rnm0bm.000055_cropped.jpg,29.49785423
exemp2,12-02-22_SEN9_1.8_1_000-100.77rnm0bm.000050_cropped.jpg,32.08349609
exemp2,12-02-22_SEN9_1.8_1_000-100.77rnm0bm.000056_cropped.jpg,33.31694412
exemp2,12-02-22_SEN9_1.8_1_000-100.77rnm0bm.000057_cropped.jpg,41.7973175
exemp2,12-02-22_SEN9_1.8_1_000-100.77rnm0bm.000058_cropped.jpg,45.99544907
exemp1,12-09-22_SEN9_1.8_6_200-300_Test.781ne9yj.000057_cropped.jpg,153.4094238
exemp1,12-09-22_SEN9_1.8_6_200-300_Test.781ne9yj.000059_cropped.jpg,78.59070587
exemp1,12-09-22_SEN9_1.8_6_200-300_Test.781ne9yj.000055_cropped.jpg,138.8529053
exemp1,12-09-22_SEN9_1.8_6_200-300_Test.781ne9yj.000054_cropped.jpg,245.3557434
exemp1,12-09-22_SEN9_1.8_6_200-300_Test.781ne9yj.000058_cropped.jpg,139.5357208
exemp1,12-09-22_SEN9_1.8_6_200-300_Test.781ne9yj.000056_cropped.jpg,127.6559448
exemp1,12-09-22_SEN9_1.8_6_200-300_Test.781ne9yj.000052_cropped.jpg,181.0534973
exemp1,12-09-22_SEN9_1.8_6_200-300_Test.781ne9yj.000051_cropped.jpg,137.8896942
exemp1,12-09-22_SEN9_1.8_6_200-300_Test.781ne9yj.000053_cropped.jpg,253.233551
exemp1,12-09-22_SEN9_1.8_6_200-300_Test.781ne9yj.000050_cropped.jpg,203.0875549
exemp2,12-09-22_SEN9_1.8_6_200-300_Test.781ne9yj.000057_cropped.jpg,102.5387421
exemp2,12-09-22_SEN9_1.8_6_200-300_Test.781ne9yj.000059_cropped.jpg,51.05591583
exemp2,12-09-22_SEN9_1.8_6_200-300_Test.781ne9yj.000055_cropped.jpg,85.95304871
exemp2,12-09-22_SEN9_1.8_6_200-300_Test.781ne9yj.000054_cropped.jpg,129.3083191
exemp2,12-09-22_SEN9_1.8_6_200-300_Test.781ne9yj.000058_cropped.jpg,78.16958618
exemp2,12-09-22_SEN9_1.8_6_200-300_Test.781ne9yj.000056_cropped.jpg,70.18978882
exemp2,12-09-22_SEN9_1.8_6_200-300_Test.781ne9yj.000052_cropped.jpg,81.01843262
exemp2,12-09-22_SEN9_1.8_6_200-300_Test.781ne9yj.000051_cropped.jpg,75.64710999
exemp2,12-09-22_SEN9_1.8_6_200-300_Test.781ne9yj.000053_cropped.jpg,117.0279541
exemp2,12-09-22_SEN9_1.8_6_200-300_Test.781ne9yj.000050_cropped.jpg,124.3783569
exemp1,12-09-22_SEN9_1.8_6_300-400_Test.781n5gky.000010_cropped.jpg,164.859314
exemp1,12-09-22_SEN9_1.8_6_300-400_Test.781n5gky.000008_cropped.jpg,135.6504822
exemp1,12-09-22_SEN9_1.8_6_300-400_Test.781n5gky.000009_cropped.jpg,154.7312317
exemp1,12-09-22_SEN9_1.8_6_300-400_Test.781n5gky.000002_cropped.jpg,100.3559647
exemp1,12-09-22_SEN9_1.8_6_300-400_Test.781n5gky.000006_cropped.jpg,86.43903351
exemp1,12-09-22_SEN9_1.8_6_300-400_Test.781n5gky.000004_cropped.jpg,173.8675232
exemp1,12-09-22_SEN9_1.8_6_300-400_Test.781n5gky.000005_cropped.jpg,127.2473755
exemp1,12-09-22_SEN9_1.8_6_300-400_Test.781n5gky.000003_cropped.jpg,195.1211243
exemp1,12-09-22_SEN9_1.8_6_300-400_Test.781n5gky.000001_cropped.jpg,94.74993134
exemp1,12-09-22_SEN9_1.8_6_300-400_Test.781n5gky.000011_cropped.jpg,129.8560944
exemp1,12-09-22_SEN9_1.8_6_300-400_Test.781n5gky.000007_cropped.jpg,69.84532928
exemp2,12-09-22_SEN9_1.8_6_300-400_Test.781n5gky.000010_cropped.jpg,77.73320007
exemp2,12-09-22_SEN9_1.8_6_300-400_Test.781n5gky.000008_cropped.jpg,68.26963806
exemp2,12-09-22_SEN9_1.8_6_300-400_Test.781n5gky.000009_cropped.jpg,110.9320679
exemp2,12-09-22_SEN9_1.8_6_300-400_Test.781n5gky.000002_cropped.jpg,73.21816254
exemp2,12-09-22_SEN9_1.8_6_300-400_Test.781n5gky.000006_cropped.jpg,71.22437286
exemp2,12-09-22_SEN9_1.8_6_300-400_Test.781n5gky.000004_cropped.jpg,110.7893143
exemp2,12-09-22_SEN9_1.8_6_300-400_Test.781n5gky.000005_cropped.jpg,69.43132019
exemp2,12-09-22_SEN9_1.8_6_300-400_Test.781n5gky.000003_cropped.jpg,93.2976532
exemp2,12-09-22_SEN9_1.8_6_300-400_Test.781n5gky.000001_cropped.jpg,58.56546783
exemp2,12-09-22_SEN9_1.8_6_300-400_Test.781n5gky.000011_cropped.jpg,83.21349335
exemp2,12-09-22_SEN9_1.8_6_300-400_Test.781n5gky.000007_cropped.jpg,51.69229126
